Date,Package,Title,,
2017/5/22,Rd2md,Markdown Reference Manuals,,
2017/5/22,sotu,United States Presidential State of the Union Addresses,,
2017/5/21,clisymbols,Unicode Symbols at the R Prompt,,
2017/5/21,IgorR,"Read Binary Files Saved by 'Igor Pro' (Including 'Neuromatic'
Data)",,
2017/5/21,NPMOD,Non Parametric Module,,
2017/5/21,plfMA,"A GUI to View, Design and Export Various Graphs of Data",,
2017/5/19,AHMbook,"Functions and Data for the Book 'Applied Hierarchical Modeling
in Ecology'",,
2017/5/19,bgeva,Binary Generalized Extreme Value Additive Models,,
2017/5/19,CALF,Coarse Approximation Linear Function,,
2017/5/19,CATT,The Cochran-Armitage Trend Test,,
2017/5/19,checkarg,Check the Basic Validity of a (Function) Argument,,
2017/5/19,covRobust,Robust Covariance Estimation via Nearest Neighbor Cleaning,,
2017/5/19,poisbinom,A Faster Implementation of the Poisson-Binomial Distribution,,
2017/5/19,printr,"Automatically Print R Objects to Appropriate Formats According
to the 'knitr' Output Format",,
2017/5/18,afc,Generalized Discrimination Score,,
2017/5/18,complexplus,Functions of Complex or Real Variable,,
2017/5/18,GESE,Gene-Based Segregation Test,,
2017/5/18,powerplus,Exponentiation Operations,,
2017/5/18,SSRMST,Sample Size Calculation using Restricted Mean Survival Time,,
2017/5/18,wCorr,Weighted Correlations,,
2017/5/17,ROI.plugin.quadprog,ROI Plug-in {quadprog},,
2017/5/17,ROI.plugin.symphony,ROI Plug-in SYMPHONY,,
2017/5/16,ExcessMass,Excess Mass Calculation and Plots,,
2017/5/16,FatTailsR,Kiener Distributions and Fat Tails in Finance,,
2017/5/16,PROscorer,"Functions to Score Commonly-Used Patient-Reported Outcome (PRO)
Measures and Other Psychometric Instruments",,
2017/5/16,rif,Client for 'Neuroscience' Information Framework 'APIs',,
2017/5/16,sotkanet,Sotkanet Open Data Access and Analysis,,
2017/5/15,coreSim,"Core Functionality for Simulating Quantities of Interest from
Generalised Linear Models",,
2017/5/15,PairwiseD,Pairing Up Units and Vectors in Panel Data Setting,,
2017/5/15,PROscorerTools,"Tools to Score Patient-Reported Outcome (PRO) and Other
Psychometric Measures",,
2017/5/15,RBPcurve,The Residual-Based Predictiveness Curve,,
2017/5/15,slim,Singular Linear Models for Longitudinal Data,,
2017/5/14,gomms,GLM-Based Ordination Method,,
2017/5/13,learnrbook,"Datasets for Aphalo's ""Learn R"" Book",,
2017/5/12,diffMeshGP,Multi-Fidelity Computer Experiments Using the Tuo-Wu-Yu Model,,
2017/5/12,EpistemicGameTheory,Constructing an Epistemic Model for the Games with Two Players,,
2017/5/12,fastTextR,An Interface to the 'fastText' Library,,
2017/5/12,globe,"Plot 2D and 3D Views of the Earth, Including Major Coastline",,
2017/5/12,iGSEA,Integrative Gene Set Enrichment Analysis Approaches,,
2017/5/12,jocre,Joint Confidence Regions,,
2017/5/12,lifelogr,Life Logging,,
2017/5/12,sinib,Sum of Independent Non-Identical Binomial Random Variables,,
2017/5/11,lhmixr,"Fit Sex-Specific Life History Models with Missing
Classifications",,
2017/5/11,RGCCA,"Regularized and Sparse Generalized Canonical Correlation
Analysis for Multiblock Data",,
2017/5/11,TransModel,Fit Linear Transformation Models for Right Censored Data,,
2017/5/10,bnnSurvival,Bagged k-Nearest Neighbors Survival Prediction,,
2017/5/10,CADStat,Provides a GUI to Several Statistical Methods,,
2017/5/10,lindia,Automated Linear Regression Diagnostic,,
2017/5/10,lmmot,Multiple Ordinal Tobit (MOT) Model,,
2017/5/10,nephro,Utilities for Nephrology,,
2017/5/10,optband,'surv' Object Confidence Bands Optimized by Area,,
2017/5/10,TSdbi,Time Series Database Interface,,
2017/5/10,TSsql,Generic SQL Helper Functions for 'TSdbi' SQL Plugins,,
2017/5/9,AcuityView,"A Package for Displaying Visual Scenes as They May Appear to an
Animal with Lower Acuity",,
2017/5/9,DIFlasso,"A Penalty Approach to Differential Item Functioning in Rasch
Models",,
2017/5/9,plotprotein,Development of Visualization Tools for Protein Sequence,,
2017/5/9,TestFunctions,"Test Functions for Simulation Experiments and Evaluating
Optimization and Emulation Algorithms",,
2017/5/9,yhatr,R Binder for the Yhat API,,
2017/5/8,bit64,A S3 Class for Vectors of 64bit Integers,,
2017/5/8,clustMD,Model Based Clustering for Mixed Data,,
2017/5/8,IndianTaxCalc,Indian Income Tax Calculator,,
2017/5/8,MaxSkew,Orthogonal Data Projections with Maximal Skewness,,
2017/5/8,RPEXE.RPEXT,Reduced Piecewise Exponential Estimate/Test Software,,
2017/5/7,ACEt,Estimating Dynamic Heritability and Twin Model Comparison,,
2017/5/7,aoos,Another Object Orientation System,,
2017/5/7,chi,The Chi Distribution,,
2017/5/7,invgamma,The Inverse Gamma Distribution,,
2017/5/6,efreadr,Read European Eddy Fluxes CSV Files,,
2017/5/6,glmmLasso,"Variable Selection for Generalized Linear Mixed Models by
L1-Penalized Estimation",,
2017/5/6,pwr2,"Power and Sample Size Analysis for One-way and Two-way ANOVA
Models",,
2017/5/5,cowbell,"Performs Segmented Linear Regression on Two Independent
Variables",,
2017/5/5,OneR,"One Rule Machine Learning Classification Algorithm with
Enhancements",,
2017/5/4,compHclust,Complementary Hierarchical Clustering,,
2017/5/4,LDcorSV,"Linkage Disequilibrium Corrected by the Structure and the
Relatedness",,
2017/5/4,PBD,Protracted Birth-Death Model of Diversification,,
2017/5/4,seasonalview,Graphical User Interface for Seasonal Adjustment,,
2017/5/4,TideHarmonics,Harmonic Analysis of Tides,,
2017/5/3,m2b,Movement to Behaviour Inference using Random Forest,,
2017/5/3,proportion,"Inference on Single Binomial Proportion and Bayesian
Computations",,
2017/5/3,qrmix,Quantile Regression Mixture Models,,
2017/5/2,discord,Functions for Discordant Kinship Modeling,,
2017/5/2,dsrTest,"Tests and Confidence Intervals on Directly Standardized Rates
for Several Methods",,
2017/5/2,KSEAapp,Kinase-Substrate Enrichment Analysis,,
2017/5/2,mut,Pairwise Likelihood Ratios,,
2017/5/2,ncdump,Extract Metadata from 'NetCDF' Files as Data Frames,,
2017/5/2,onehot,Fast Onehot Encoding for Data.frames,,
2017/5/1,anacor,Simple and Canonical Correspondence Analysis,,
2017/5/1,angstroms,Tools for 'ROMS' the Regional Ocean Modeling System,,
2017/5/1,cfa,Configural Frequency Analysis (CFA),,
2017/5/1,doMPI,Foreach Parallel Adaptor for the Rmpi Package,,
2017/5/1,ibr,Iterative Bias Reduction,,
2017/5/1,MHTmult,"Multiple Hypotheses Testing for Multiple Families/Groups
Structure",,
2017/5/1,MultivariateRandomForest,Models Multivariate Cases Using Random Forests,,
2017/5/1,nlsem,Fitting Structural Equation Mixture Models,,
2017/5/1,virustotal,R Client for the VirusTotal API,,
2017/4/30,cubfits,Codon Usage Bias Fits,,
2017/4/30,DDRTree,Learning Principal Graphs with DDRTree,,
2017/4/30,pafdR,"Book Companion for Processing and Analyzing Financial Data with
R",,
2017/4/30,SPADAR,Spherical Projections of Astronomical Data,,
2017/4/29,dataseries,Switzerland's Data Series in One Place,,
2017/4/29,MixSim,Simulating Data to Study Performance of Clustering Algorithms,,
2017/4/29,mockr,Mocking in R,,
2017/4/28,casebase,"Fitting Flexible Smooth-in-Time Hazards and Risk Functions via
Logistic and Multinomial Regression",,
2017/4/28,PerMallows,Permutations and Mallows Distributions,,
2017/4/28,waterData,"Retrieval, Analysis, and Anomaly Calculation of Daily Hydrologic
Time Series Data",,
2017/4/28,WikidataQueryServiceR,API Client Library for 'Wikidata Query Service',,
2017/4/27,aSPC,"An Adaptive Sum of Powered Correlation Test (aSPC) for Global
Association Between Two Random Vectors",,
2017/4/27,genie,"A New, Fast, and Outlier Resistant Hierarchical Clustering
Algorithm",,
2017/4/27,lm.br,Linear Model with Breakpoint,,
2017/4/27,mstherm,Analyze MS/MS Protein Melting Data,,
2017/4/27,NonpModelCheck,"Model Checking and Variable Selection in Nonparametric
Regression",,
2017/4/26,bulletr,Algorithms for Matching Bullet Lands,,
2017/4/26,coxphMIC,"Sparse Estimation of Cox Proportional Hazards Models via
Approximated Information Criterion",,
2017/4/26,md.log,Produces Markdown Log File with a Built-in Function Call,,
2017/4/26,plink,IRT Separate Calibration Linking Methods,,
2017/4/25,censCov,Linear Regression with a Randomly Censored Covariate,,
2017/4/25,RandMeta,"Efficient Numerical Algorithm for Exact Inference in Meta
Analysis",,
2017/4/25,rebus,Build Regular Expressions in a Human Readable Way,,
2017/4/25,rebus.base,Core Functionality for the 'rebus' Package,,
2017/4/25,simest,Constrained Single Index Model Estimation,,
2017/4/24,ajv,Another JSON Schema Validator,,
2017/4/24,BarBorGradient,Function Minimum Approximator,,
2017/4/24,ider,Various Methods for Estimating Intrinsic Dimension,,
2017/4/24,lamW,Lambert-W Function,,
2017/4/24,PGEE,Penalized Generalized Estimating Equations in High-Dimension,,
2017/4/24,ring,Circular / Ring Buffers,,
2017/4/24,sem,Structural Equation Models,,
2017/4/23,npROCRegression,Kernel-Based Nonparametric ROC Regression Modelling,,
2017/4/23,plspm,Tools for Partial Least Squares Path Modeling (PLS-PM),,
2017/4/23,PSF,"Forecasting of Univariate Time Series Using the Pattern
Sequence-Based Forecasting (PSF) Algorithm",,
2017/4/22,readBrukerFlexData,Reads Mass Spectrometry Data in Bruker *flex Format,,
2017/4/22,startR,Automatically Retrieve Multidimensional Distributed Data Sets,,
2017/4/21,chemmodlab,"A Cheminformatics Modeling Laboratory for Fitting and Assessing
Machine Learning Models",,
2017/4/21,CrossScreening,"Cross-Screening in Observational Studies that Test Many
Hypotheses",,
2017/4/21,DMRMark,"DMR Detection by Non-Homogeneous Hidden Markov Model from
Methylation Array Data",,
2017/4/21,KENDL,"Kernel-Smoothed Nonparametric Methods for Environmental Exposure
Data Subject to Detection Limits",,
2017/4/21,memoise,Memoisation of Functions,,
2017/4/21,RpeakChrom,"Tools for Chromatographic Column Characterization and Modelling
Chromatographic Peak",,
2017/4/21,simMP,"Simulate Somatic Mutations in Cancer Genomes from Mutational
Processes",,
2017/4/21,sinaplot,"An Enhanced Chart for Simple and Truthful Representation of
Single Observations over Multiple Classes",,
2017/4/20,validann,Validation Tools for Artificial Neural Networks,,
2017/4/19,paleomorph,Geometric Morphometric Tools for Paleobiology,,
2017/4/19,PCADSC,"Tools for Principal Component Analysis-Based Data Structure
Comparisons",,
2017/4/19,rAltmetric,"Retrieves Altmerics Data for Any Published Paper from
'Altmetric.com'",,
2017/4/19,yarrr,"A Companion to the e-Book ""YaRrr!: The Pirate's Guide to R""",,
2017/4/18,acnr,Annotated Copy-Number Regions,,
2017/4/18,longCatEDA,"Package for Plotting Categorical Longitudinal and Time-Series
Data",,
2017/4/18,Rpoppler,PDF Tools Based on Poppler,,
2017/4/18,TSGSIS,Two Stage-Grouped Sure Independence Screening,,
2017/4/18,uqr,Unconditional Quantile Regression,,
2017/4/18,WLreg,Regression Analysis Based on Win Loss Endpoints,,
2017/4/17,largeList,Serialization Interface for Large List Objects,,
2017/4/16,mro,Multiple Correlation,,
2017/4/16,rotationForest,Fit and Deploy Rotation Forest Models,,
2017/4/16,splancs,Spatial and Space-Time Point Pattern Analysis,,
2017/4/15,captr,Client for the Captricity API,,
2017/4/15,complexity,"Calculate the Proportion of Permutations in Line with an
Informative Hypothesis",,
2017/4/15,tseriesEntropy,Entropy Based Analysis and Tests for Time Series,,
2017/4/14,nortestARMA,Neyman Smooth Tests of Normality for the Errors of ARMA Models,,
2017/4/14,scidb,An R Interface to SciDB,,
2017/4/14,SeerMapper2010East,"Supplemental U. S. 2010 Census Tract Boundaries for 23 Eastern
States without Registries for 'SeerMapper'",,
2017/4/14,SeerMapper2010West,"Supplemental U.S. 2010 Census Tract Boundaries for 14 Western
States without Seer Registries for 'SeerMapper'",,
2017/4/14,StatPerMeCo,"Statistical Performance Measures to Evaluate Covariance Matrix
Estimates",,
2017/4/14,thankr,Find Out Who Maintains the Packages you Use,,
2017/4/13,DAISIE,"Dynamical Assembly of Islands by Speciation, Immigration and
Extinction",,
2017/4/13,fitbitScraper,Scrapes Data from Fitbit,,
2017/4/13,fpest,Estimating Finite Population Total,,
2017/4/13,R2ucare,Goodness-of-Fit Tests for Capture-Recapture Models,,
2017/4/13,SeerMapper2010Regs,"Supplemental U. S. 2010 Census Tract Boundaries for 15 States
with Seer Registries for 'SeerMapper'",,
2017/4/13,Tnseq,"Identification of Conditionally Essential Genes in Transposon
Sequencing Studies",,
2017/4/13,tubern,R Client for the YouTube Analytics and Reporting API,,
2017/4/12,ANOM,Analysis of Means,,
2017/4/12,clarifai,Access to Clarifai API,,
2017/4/12,CompQuadForm,Distribution Function of Quadratic Forms in Normal Variables,,
2017/4/12,marcher,Migration and Range Change Estimation in R,,
2017/4/12,optrcdmaeAT,"Optimal Row-Column Designs for Two-Colour cDNA Microarray
Experiments",,
2017/4/12,OSMscale,Add a Scale Bar to 'OpenStreetMap' Plots,,
2017/4/12,SeerMapperEast,"Supplemental U. S. 2000 Census Tract Boundaries for 23 Eastern
States without Seer Registries",,
2017/4/12,SeerMapperWest,"Supplemental U.S. 2000 Census Tract Boundaries for 14 Western
States without Seer Registries for 'SeerMapper'",,
2017/4/11,GADAG,A Genetic Algorithm for Learning Directed Acyclic Graphs,,
2017/4/10,D3GB,Interactive Genome Browser with R,,
2017/4/10,lspline,Linear Splines with Convenient Parametrisations,,
2017/4/10,partools,Tools for the 'Parallel' Package,,
2017/4/10,SeerMapperRegs,"Supplemental U. S. 2000 Census Tract Boundary for 15 States with
Seer Registries for 'SeerMapper'",,
2017/4/10,tlm,"Effects under Linear, Logistic and Poisson Regression Models
with Transformed Variables",,
2017/4/9,Grace,Graph-Constrained Estimation and Hypothesis Tests,,
2017/4/9,qdapRegex,"Regular Expression Removal, Extraction, and Replacement Tools",,
2017/4/9,simpleRCache,Simple R Cache,,
2017/4/9,skeletor,An R Package Skeleton Generator,,
2017/4/9,tpAUC,"Estimation and Inference of Two-Way pAUC, pAUC and pODC",,
2017/4/7,duckduckr,Simple Client for the DuckDuckGo Instant Answer API,,
2017/4/7,IMTest,Information Matrix Test for Generalized Partial Credit Models,,
2017/4/7,IRTShiny,Item Response Theory via Shiny,,
2017/4/7,lavaan.shiny,Latent Variable Analysis with Shiny,,
2017/4/7,micEconIndex,Price and Quantity Indices,,
2017/4/7,secure,Sequential Co-Sparse Factor Regression,,
2017/4/6,classifierplots,"Generates a Visualization of Classifier Performance as a Grid of
Diagnostic Plots",,
2017/4/6,CoFRA,Complete Functional Regulation Analysis,,
2017/4/6,eshrink,Shrinkage for Effect Estimation,,
2017/4/6,fit.models,Compare Fitted Models,,
2017/4/6,mmod,Modern Measures of Population Differentiation,,
2017/4/6,zfa,Zoom-Focus Algorithm,,
2017/4/5,jetset,"One-to-One Gene-Probeset Mapping for Affymetrix Human
Microarrays",,
2017/4/5,stablespec,Stable Specification Search in Structural Equation Models,,
2017/4/4,diveRsity,"A Comprehensive, General Purpose Population Genetics Analysis
Package",,
2017/4/4,HYRISK,Hybrid Methods for Addressing Uncertainty in RISK Assessments,,
2017/4/4,LassoBacktracking,"Modelling Interactions in High-Dimensional Data with
Backtracking",,
2017/4/4,sensitivityfull,Sensitivity Analysis for Full Matching in Observational Studies,,
2017/4/4,TSMN,Truncated Scale Mixtures of Normal Distributions,,
2017/4/3,afmToolkit,"Functions for Atomic Force Microscope Force-Distance Curves
Analysis",,
2017/4/3,downsize,A Tool to Downsize Large Workflows for Testing,,
2017/4/3,FSInteract,Fast Searches for Interactions,,
2017/4/3,groupsubsetselection,Group Subset Selection,,
2017/4/3,nlshelper,Convenient Functions for Non-Linear Regression,,
2017/4/3,RCEIM,R Cross Entropy Inspired Method for Optimization,,
2017/4/3,RPtests,"Goodness of Fit Tests for High-Dimensional Linear Regression
Models",,
2017/4/3,RsimMosaic,R Simple Image Mosaic Creation Library,,
2017/4/3,scuba,Diving Calculations and Decompression Models,,
2017/4/3,vesselr,Gradient and Vesselness Tools for Arrays and NIfTI Images,,
2017/4/3,xyz,"The 'xyz' Algorithm for Fast Interaction Search in
High-Dimensional Data",,
2017/4/2,medicare,Tools for Obtaining and Cleaning Medicare Public Use Files,,
2017/4/2,miscor,Miscellaneous Functions for the Correlation Coefficient,,
2017/4/1,corpcor,Efficient Estimation of Covariance and (Partial) Correlation,,
2017/4/1,grapes,Make Binary Operators,,
2017/4/1,InterfaceqPCR,GUI to Analyse qPCR Results after PMA Treatment or not,,
2017/4/1,sss,"Tools for Importing Files in the Triple-s (Standard Survey
Structure) Format",,
2017/3/31,focusedMDS,"Focused, Interactive Multidimensional Scaling",,
2017/3/31,lava.tobit,Latent Variable Models with Censored and Binary Outcomes,,
2017/3/31,PCGSE,Principal Component Gene Set Enrichment,,
2017/3/30,optim.functions,Standard Benchmark Optimization Functions,,
2017/3/30,smnet,Smoothing for Stream Network Data,,
2017/3/30,sodium,A Modern and Easy-to-Use Crypto Library,,
2017/3/29,BLModel,Black-Litterman Posterior Distribution,,
2017/3/29,care,High-Dimensional Regression and CAR Score Variable Selection,,
2017/3/29,fam2r,From 'Familias' to R,,
2017/3/29,metavcov,Variance-Covariance Matrix for Multivariate Meta-Analysis,,
2017/3/29,moezipfR,Marshall-Olkin Extended Zipf,,
2017/3/29,odeintr,C++ ODE Solvers Compiled on-Demand,,
2017/3/29,tilegramsR,R Spatial Data for Tilegrams,,
2017/3/29,tsqn,"Applications of the Qn Estimator to Time Series (Univariate and
Multivariate)",,
2017/3/28,itan,Item Analysis for Multiple Choice Tests,,
2017/3/28,mmeta,Multivariate Meta-Analysis,,
2017/3/28,sejmRP,"An Information About Deputies and Votings in Polish Diet from
Seventh to Eighth Term of Office",,
2017/3/28,XBRL,"Extraction of Business Financial Information from 'XBRL'
Documents",,
2017/3/27,dc3net,"Inferring Condition-Specific Networks via Differential Network
Inference",,
2017/3/27,pooh,Partial Orders and Relations,,
2017/3/27,ump,Uniformly Most Powerful Tests,,
2017/3/26,aster2,Aster Models,,
2017/3/26,frair,Tools for Functional Response Analysis,,
2017/3/26,gems,Generalized Multistate Simulation Model,,
2017/3/26,MVLM,Multivariate Linear Model with Analytic p-Values,,
2017/3/25,fftwtools,"Wrapper for 'FFTW3' Includes: One-Dimensional Univariate,
One-Dimensional Multivariate, and Two-Dimensional Transform",,
2017/3/25,slimrec,"Sparse Linear Method to Predict Ratings and Top-N
Recommendations",,
2017/3/24,bkmr,Bayesian Kernel Machine Regression,,
2017/3/24,docstring,Provides Docstring Capabilities to R Functions,,
2017/3/24,PCFAM,"Computation of Ancestry Scores with Mixed Families and Unrelated
Individuals",,
2017/3/24,PortfolioEffectHFT,High Frequency Portfolio Analytics by PortfolioEffect,,
2017/3/24,rriskDistributions,Fitting Distributions to Given Data or Known Quantiles,,
2017/3/23,affluenceIndex,Affluence Indices,,
2017/3/23,diverse,Diversity Measures for Complex Systems,,
2017/3/22,CVR,Canonical Variate Regression,,
2017/3/22,neuropsychology,"Toolbox for Psychologists, Neuropsychologists and
Neuroscientists",,
2017/3/22,pathmapping,Compute Deviation and Correspondence Between Spatial Paths,,
2017/3/22,vipor,"Plot Categorical Data Using Quasirandom Noise and Density
Estimates",,
2017/3/21,addhazard,Fit Additive Hazards Models for Survival Analysis,,
2017/3/21,averisk,"Calculation of Average Population Attributable Fractions and
Confidence Intervals",,
2017/3/21,ega,Error Grid Analysis,,
2017/3/21,FMC,Factorial Experiments with Minimum Level Changes,,
2017/3/21,orgutils,Helper Functions for Org Files,,
2017/3/21,rnaturalearth,World Map Data from Natural Earth,,
2017/3/21,rolr,Finding Optimal Three-Group Splits Based on a Survival Outcome,,
2017/3/20,disposables,Create Disposable R Packages for Testing,,
2017/3/20,evclass,Evidential Distance-Based Classification,,
2017/3/20,LW1949,"An Automated Approach to Evaluating Dose-Effect Experiments
Following Litchfield and Wilcoxon (1949)",,
2017/3/20,Rvoterdistance,"Calculates the Distance Between Voter and Multiple Polling
Locations",,
2017/3/20,sadists,Some Additional Distributions,,
2017/3/19,fasteraster,Raster Image Processing and Vector Recognition,,
2017/3/19,shinyShortcut,Creates an Executable Shortcut for Shiny Applications,,
2017/3/18,networkD3,D3 JavaScript Network Graphs from R,,
2017/3/18,OSCV,One-Sided Cross-Validation,,
2017/3/18,pcrsim,Simulation of the Forensic DNA Process,,
2017/3/18,PDQutils,"PDQ Functions via Gram Charlier, Edgeworth, and Cornish Fisher
Approximations",,
2017/3/17,adhoc,"Calculate Ad Hoc Distance Thresholds for DNA Barcoding
Identification",,
2017/3/17,chemometrics,Multivariate Statistical Analysis in Chemometrics,,
2017/3/16,BCSub,"A Bayesian Semiparametric Factor Analysis Model for Subtype
Identification (Clustering)",,
2017/3/16,cir,Centered Isotonic Regression and Dose-Response Utilities,,
2017/3/16,CNull,Fast Algorithms for Frequency-Preserving Null Models in Ecology,,
2017/3/16,FlexDir,Tools to Work with the Flexible Dirichlet Distribution,,
2017/3/16,micEcon,Microeconomic Analysis and Modelling,,
2017/3/16,micEconAids,Demand Analysis with the Almost Ideal Demand System (AIDS),,
2017/3/16,qqman,Q-Q and Manhattan Plots for GWAS Data,,
2017/3/16,rolypoly,Identifying Trait-Relevant Functional Annotations,,
2017/3/15,dynaTree,Dynamic Trees for Learning and Design,,
2017/3/15,fuzzyRankTests,Fuzzy Rank Tests and Confidence Intervals,,
2017/3/15,gee4,"Generalised Estimating Equations (GEE/WGEE) using 'Armadillo'
and S4",,
2017/3/14,clusternomics,Integrative Clustering for Heterogeneous Biomedical Datasets,,
2017/3/14,gatepoints,Easily Gate or Select Points on a Scatter Plot,,
2017/3/14,linbin,Binning and Plotting of Linearly Referenced Data,,
2017/3/14,outreg,Regression Table for Publication,,
2017/3/14,simboot,Simultaneous Inference for Diversity Indices,,
2017/3/13,ABCanalysis,Computed ABC Analysis,,
2017/3/13,radmixture,Calculate Population Stratification,,
2017/3/13,revealjs,R Markdown Format for 'reveal.js' Presentations,,
2017/3/12,hydrogeo,Groundwater Data Presentation and Interpretation,,
2017/3/11,stratification,Univariate Stratification of Survey Populations,,
2017/3/10,BBmisc,Miscellaneous Helper Functions for B. Bischl,,
2017/3/10,DREGAR,"Regularized Estimation of Dynamic Linear Regression in the
Presence of Autocorrelated Residuals (DREGAR)",,
2017/3/10,SigOptR,R API Wrapper for SigOpt,,
2017/3/9,CONS,Consonance Analysis Module,,
2017/3/9,DAAGbio,"Data Sets and Functions, for Demonstrations with Expression
Arrays and Gene Sequences",,
2017/3/9,emon,Tools for Environmental and Ecological Survey Design,,
2017/3/9,gnumeric,Read Data from Files Readable by 'gnumeric',,
2017/3/9,iSDM,Invasive Species Distribution Modelling,,
2017/3/9,SymTS,Symmetric Tempered Stable Distributions,,
2017/3/9,Ultimixt,"Bayesian Analysis of Location-Scale Mixture Models using a
Weakly Informative Prior",,
2017/3/9,VertexSort,Network Hierarchical Structure and Randomization,,
2017/3/8,BCellMA,B Cell Receptor Somatic Hyper Mutation Analysis,,
2017/3/8,binomSamSize,"Confidence Intervals and Sample Size Determination for a
Binomial Proportion under Simple Random Sampling and Pooled
Sampling",,
2017/3/8,CatEncoders,Encoders for Categorical Variables,,
2017/3/8,MBA,Multilevel B-Spline Approximation,,
2017/3/8,NHLData,Scores for Every Season Since the Founding of the NHL in 1917,,
2017/3/8,prop.comb.RR,Analyzing Combination of Proportions and Relative Risk,,
2017/3/8,readOffice,Read Text Out of Modern Office Files,,
2017/3/8,STMedianPolish,Spatio-Temporal Median Polish,,
2017/3/7,ALSM,Companion to Applied Linear Statistical Models,,
2017/3/7,cpr,Control Polygon Reduction,,
2017/3/7,GDAtools,"A Toolbox for the Analysis of Categorical Data in Social
Sciences, and Especially Geometric Data Analysis",,
2017/3/7,otinference,Inference for Optimal Transport,,
2017/3/7,remindR,"Insert and Extract ""Reminders"" from Function Comments",,
2017/3/7,rkt,"Mann-Kendall Test, Seasonal and Regional Kendall Tests",,
2017/3/6,DySeq,Functions for Dyadic Sequence Analyses,,
2017/3/6,gt4ireval,Generalizability Theory for Information Retrieval Evaluation,,
2017/3/6,mc2d,Tools for Two-Dimensional Monte-Carlo Simulations,,
2017/3/6,MLID,Multilevel Index of Dissimilarity,,
2017/3/6,twilio,An Interface to the Twilio API for R,,
2017/3/5,VarED,Variance Estimation using Difference-Based Methods,,
2017/3/4,CPsurv,Nonparametric Change Point Estimation for Survival Data,,
2017/3/4,SubgrpID,Patient Subgroup Identification for Clinical Drug Development,,
2017/3/3,cghRA,Array CGH Data Analysis and Visualization,,
2017/3/3,Demerelate,Functions to Calculate Relatedness on Diploid Genetic Data,,
2017/3/3,Dpit,Distribution Pitting,,
2017/3/3,MDPtoolbox,Markov Decision Processes Toolbox,,
2017/3/3,texreg,Conversion of R Regression Output to LaTeX or HTML Tables,,
2017/3/2,cropdatape,Open Data of Agricultural Production of Crops of Peru,,
2017/3/2,DiversityOccupancy,Building Diversity Models from Multiple Species Occupancy Models,,
2017/3/2,erp.easy,Event-Related Potential (ERP) Data Exploration Made Easy,,
2017/3/2,gaiah,"Genetic and Isotopic Assignment Accounting for Habitat
Suitability",,
2017/3/2,isa2,The Iterative Signature Algorithm,,
2017/3/2,maxstat,Maximally Selected Rank Statistics,,
2017/3/2,sand,Statistical Analysis of Network Data with R,,
2017/3/2,WPKDE,Weighted Piecewise Kernel Density Estimation,,
2017/3/1,dotenv,Load Environment Variables from '.env',,
2017/3/1,pssm,"Piecewise Exponential Model for Time to Progression and Time
from Progression to Death",,
2017/3/1,R4CouchDB,A R Convenience Layer for CouchDB 2.0,,
2017/2/28,DiffNet,"Detection of Statistically Significant Changes in Complex
Biological Networks",,
2017/2/28,GLDreg,"Fit GLD Regression Model and GLD Quantile Regression Model to
Empirical Data",,
2017/2/28,operator.tools,Utilities for Working with R's Operators,,
2017/2/28,rcc,Parametric Bootstrapping to Control Rank Conditional Coverage,,
2017/2/28,RPMM,Recursively Partitioned Mixture Model,,
2017/2/27,diffr,Display Differences Between Two Files using Codediff Library,,
2017/2/27,dirmcmc,Directional Metropolis Hastings Algorithm,,
2017/2/27,fontHind,Additional 'ggplot2' Themes Using 'Hind' Fonts,,
2017/2/27,fontMPlus,Additional 'ggplot2' Themes Using 'M+' Fonts,,
2017/2/27,gbts,Hyperparameter Search for Gradient Boosted Trees,,
2017/2/27,leafletCN,"An R Gallery for China and Other Geojson Choropleth Map in
Leaflet",,
2017/2/27,misreport,"Statistical Analysis of Misreporting on Sensitive Survey
Questions",,
2017/2/27,qap,Heuristics for the Quadratic Assignment Problem (QAP),,
2017/2/26,AWR.Kinesis,Amazon 'Kinesis' Consumer Application for Stream Processing,,
2017/2/26,IDPSurvival,Imprecise Dirichlet Process for Survival Analysis,,
2017/2/25,betacal,Beta Calibration,,
2017/2/25,recexcavAAR,3D Reconstruction of Archaeological Excavations,,
2017/2/24,ccafs,Client for 'CCAFS' 'GCM' Data,,
2017/2/24,europop,"Historical Populations of European Cities, 1500-1800",,
2017/2/24,falconx,"Finding Allele-Specific Copy Number in Whole-Exome Sequencing
Data",,
2017/2/24,hasseDiagram,Drawing Hasse Diagram,,
2017/2/24,miscset,Miscellaneous Tools Set,,
2017/2/24,som.nn,Topological k-NN Classifier Based on Self-Organising Maps,,
2017/2/24,TAR,Bayesian Modeling of Autoregressive Threshold Time Series Models,,
2017/2/23,EnviroPRA,Environmental Probabilistic Risk Assessment Tools,,
2017/2/23,GsymPoint,"Estimation of the Generalized Symmetry Point, an Optimal
Cutpoint in Continuous Diagnostic Tests",,
2017/2/23,InvasionCorrection,Invasion Correction,,
2017/2/23,naptime,A Flexible and Robust Sys.sleep() Replacement,,
2017/2/23,prefeR,R Package for Pairwise Preference Elicitation,,
2017/2/23,robustarima,Robust ARIMA Modeling,,
2017/2/22,BayesSpec,Bayesian Spectral Analysis Techniques,,
2017/2/22,BCC1997,Calculation of Option Prices Based on a Universal Solution,,
